country_code,country_name,region,year,education_expenditure_gdp,student_teacher_ratio_primary,primary_completion_rate,school_life_expectancy,gender_ratio_primary,gender_ratio_secondary,gender_ratio_tertiary,gni_per_capita,public_expenditure_per_student,total_population,life_expectancy,fertility_rate
SN,SN,Africa,2014,5.72907018661499,59780.0,60.9127883911133,9.2793,1.11968994140625,0.995779991149902,0.594349980354309,1370.0,14.66828,14152102.0,66.001,4.884
SN,SN,Africa,2015,5.45637989044189,61620.0,59.0049781799316,9.27044,1.11953997612,1.02227377891541,0.603070020675659,1310.0,13.74234,14593331.0,66.451,4.751
SN,SN,Africa,2016,5.11309003829956,,,,1.09642195701599,,0.599979996681213,1270.0,11.80185,15034521.0,66.724,4.648
SN,SN,Africa,2017,4.74007987976074,,,,1.10675466060638,,0.6076700091362,1270.0,,15475002.0,67.059,4.489
SN,SN,Africa,2018,5.11019992828369,,,,1.11765468120575,,0.683369994163513,1390.0,10.90433,15914498.0,67.379,4.294
SN,SN,Africa,2019,5.03527021408081,64577.0,61.5962104797363,8.84401,1.14191997051239,1.13162004947662,0.756099998950958,1430.0,,16352922.0,67.668,4.1
SN,SN,Africa,2020,5.6869797706604,66447.0,61.4603805541992,,1.15101003646851,1.16217994689941,0.787230014801025,1440.0,,16789219.0,67.496,4.003
SN,SN,Africa,2021,5.61201000213623,67548.0,63.5550918579102,,1.16403996944427,1.2002899646759,0.919579982757568,1530.0,,17220867.0,66.868,3.936
SN,SN,Africa,2022,5.98753976821899,72281.0,57.2280006408691,,,,0.972779989242554,1590.0,,17651103.0,67.788,3.864
SC,SC,Africa,2013,3.61840009689331,661.0,107.839996337891,13.38127,1.02155995368958,1.09528994560242,1.56780004501343,12350.0,12.8518,89949.0,73.119512195122,2.26
SC,SC,Africa,2014,3.95247006416321,662.0,120.41667175293,14.26441,1.01517999172211,1.05227994918823,1.61321997642517,13340.0,15.84963,91359.0,73.2292682926829,2.25
SC,SC,Africa,2015,4.91460990905762,654.0,123.267753601074,14.19938,1.03042995929718,1.07266998291016,1.54679000377655,14750.0,,93419.0,74.2951219512195,2.31
SC,SC,Africa,2016,4.0213098526001,644.0,128.523773193359,14.10878,1.03249001502991,1.1086699962616,1.53395998477936,15630.0,14.19805,94677.0,74.309756097561,2.39
SC,SC,Africa,2017,4.23536539077759,644.0,140.545806884766,13.89397,1.05167996883392,1.11833000183105,1.64388000965118,16180.0,,95843.0,74.3,2.41
SC,SC,Africa,2018,4.35177803039551,639.0,128.931365966797,14.14966,1.05868005752563,1.06833004951477,1.66454005241394,17620.0,,96762.0,72.8414634146341,2.41
SC,SC,Africa,2019,4.05055141448975,636.0,150.456848144531,14.19275,1.04867005348206,1.06480002403259,1.6085000038147,18700.0,,97625.0,74.0463414634146,2.36
SC,SC,Africa,2020,4.89120054244995,623.0,127.827499389648,,1.04321002960205,1.08508002758026,1.60198998451233,15400.0,,98462.0,77.2365853658537,2.29
SC,SC,Africa,2021,5.62358999252319,589.0,156.167175292969,,1.03125,1.08906996250153,1.70807003974915,14950.0,,99258.0,73.3975609756097,2.46
SC,SC,Africa,2022,4.74013519287109,609.0,99.8705520629883,,,,1.52188003063202,15000.0,,119878.0,73.7024390243903,2.01
SL,SL,Africa,2013,2.3798131942749,37317.0,60.4438705444336,,1.00134003162384,0.874719977378845,,1060.0,6.14009,6714051.0,54.051,4.873
SL,SL,Africa,2014,2.66290760040283,,,,,,,1140.0,,6876385.0,54.281,4.703
SL,SL,Africa,2015,,40303.0,59.0543556213379,,1.01415002346039,0.878440022468567,,900.0,,7037655.0,55.454,4.548
SL,SL,Africa,2016,2.91133999824524,37837.0,68.672119140625,,1.01101005077362,0.924759984016418,,880.0,5.66124,7205328.0,56.937,4.466
SL,SL,Africa,2017,4.66086006164551,37703.0,69.0544815063477,,1.01891005039215,0.965510010719299,,840.0,4.75965,7379299.0,57.761,4.389
SL,SL,Africa,2018,6.98962783813477,49768.0,80.0164184570312,,1.03486001491547,,,830.0,12.36935,7554563.0,59.059,4.294
SL,SL,Africa,2019,7.44701194763184,47738.0,81.6615905761719,,1.02634000778198,,,850.0,,7731991.0,59.593,4.192
SL,SL,Africa,2020,8.80954837799072,46677.0,85.2825927734375,,1.03372001647949,,,840.0,,7912558.0,59.694,4.08
SL,SL,Africa,2021,9.44223594665527,43747.0,95.4376373291016,,1.0385799407959,,,890.0,,8094602.0,60.26,3.978
SL,SL,Africa,2022,8.5391845703125,48414.0,99.4386901855469,,,,,920.0,,8276807.0,61.275,3.876
SO,SO,Africa,2013,,,,,,,,340.0,,12869594.0,54.016,7.14
SO,SO,Africa,2014,,,,,,,,410.0,,13339491.0,54.442,7.061
SO,SO,Africa,2015,,,,,,,,440.0,,13806963.0,55.056,6.975
SO,SO,Africa,2016,,,,,,,,450.0,,14348740.0,55.283,6.878
SO,SO,Africa,2017,,,,,,,,500.0,,14916629.0,52.19,6.766
SO,SO,Africa,2018,,,,,,,,510.0,,15452487.0,54.767,6.662
SO,SO,Africa,2019,,,,,,,,520.0,,16030971.0,57.249,6.56
SO,SO,Africa,2020,,,,,,,,500.0,,16651191.0,57.095,6.453
SO,SO,Africa,2021,,,,,,,,540.0,,17271431.0,55.703,6.353
SO,SO,Africa,2022,,,,,,,,570.0,,17801897.0,53.931,6.255
ZA,ZA,Africa,2013,5.35071992874146,220544.0,,,0.957830011844635,1.06877601146698,1.29782998561859,7930.0,,54678791.0,62.388,2.428
ZA,ZA,Africa,2014,5.48977994918823,219579.0,,13.99991,0.961239993572235,1.09686005115509,1.2974499464035,7230.0,17.8295,55594838.0,63.184,2.424
ZA,ZA,Africa,2015,5.48285007476807,249103.0,96.1466064453125,,0.933380007743835,0.987519979476929,1.30209004878998,6450.0,,56723537.0,64.053,2.359
ZA,ZA,Africa,2016,5.4442400932312,,94.9845962524414,14.01766,0.968039989471436,1.09534001350403,1.30541002750397,5880.0,,57259551.0,64.749,2.261
ZA,ZA,Africa,2017,5.59867000579834,,,13.7912,0.966669976711273,1.08571004867554,1.30654001235962,5850.0,17.6493,57635162.0,65.422,2.283
ZA,ZA,Africa,2018,5.64401006698608,,96.3931732177734,13.53531,0.961589992046356,1.07071995735168,1.32193994522095,6250.0,17.94111,58613001.0,65.726,2.27
ZA,ZA,Africa,2019,5.91158008575439,,96.6361312866211,,0.965240001678467,1.06217002868652,1.33575999736786,6570.0,,59587885.0,66.071,2.264
ZA,ZA,Africa,2020,6.17067003250122,,95.4806594848633,,0.959590017795563,1.08913004398346,1.36945998668671,5930.0,,60562381.0,65.15,2.257
ZA,ZA,Africa,2021,6.54902982711792,,97.0137481689453,,,,1.38700997829437,6330.0,,61502603.0,62.01,2.248
ZA,ZA,Africa,2022,6.16726016998291,,91.5397796630859,,,,1.40590000152588,6530.0,,62378410.0,65.454,2.227
SS,SS,Africa,2013,1.02450001239777,,,,,,,1080.0,,11166275.0,58.285,4.939
SS,SS,Africa,2014,1.23246002197266,,,,,,,1170.0,,11235073.0,45.625,4.818
SS,SS,Africa,2015,1.46555995941162,27248.0,20.5547866821289,,0.707799971103668,0.536710023880005,,1050.0,,11107561.0,39.757,4.695
SS,SS,Africa,2016,1.56539225578308,,,,,,0.71842747926712,,4.57838,10830102.0,36.72,4.579
SS,SS,Africa,2017,,,,,,,,,,10259154.0,35.351,4.483
SS,SS,Africa,2018,,,,,,,0.30948343873024,,,10122977.0,51.905,4.37
SS,SS,Africa,2019,,,,,,,,,,10423384.0,58.129,4.26
SS,SS,Africa,2020,,,,,,,,,,10698467.0,57.648,4.16
SS,SS,Africa,2021,,,,,,,,,,10865780.0,57.047,4.047
SS,SS,Africa,2022,,,,,,,,,,11021177.0,57.203,3.964
SD,SD,Africa,2013,,,60.724681854248,7.4913,0.896939992904663,0.943199992179871,1.1007000207901,1060.0,,37785849.0,63.443,4.965
SD,SD,Africa,2014,,,61.4608383178711,7.52345,0.922789990901947,0.908959984779358,1.0557199716568,1130.0,,38823318.0,63.99,4.912
SD,SD,Africa,2015,,,63.0447692871094,7.60984,0.913160026073456,0.984889984130859,1.01068997383118,1180.0,,40024431.0,64.375,4.898
SD,SD,Africa,2016,,,64.1716232299805,,0.93247002363205,0.980069994926453,,1140.0,,41259892.0,64.677,4.829
SD,SD,Africa,2017,,,66.0720977783203,,0.940039992332459,1.01432001590729,,1010.0,,42714306.0,65.146,4.761
SD,SD,Africa,2018,,,66.5688934326172,,0.93164998292923,1.02030003070831,,810.0,,44230596.0,65.501,4.681
SD,SD,Africa,2019,,,,,,,,720.0,,45548175.0,65.803,4.617
SD,SD,Africa,2020,,,,,,,,600.0,,46789231.0,65.124,4.542
SD,SD,Africa,2021,,,,,,,,620.0,,48066924.0,64.46,4.457
SD,SD,Africa,2022,,,,,,,,720.0,,49383346.0,65.695,4.384
SZ,SZ,Africa,2013,5.08461046218872,8507.0,86.9778366088867,12.7922,0.902899980545044,0.973249971866608,0.994750022888184,4180.0,,1129990.0,52.11,3.237
SZ,SZ,Africa,2014,7.07059001922607,8577.0,86.5009765625,,0.907159984111786,0.991859972476959,,3880.0,16.46033,1136299.0,53.491,3.181
SZ,SZ,Africa,2015,5.35494709014893,8752.0,93.1901626586914,,0.909070014953613,0.999899983406067,,3500.0,,1142813.0,54.941,3.122
SZ,SZ,Africa,2016,5.43355321884155,8764.0,100.106567382812,,0.918160021305084,0.994629979133606,,3260.0,,1149507.0,56.228,3.068
SZ,SZ,Africa,2017,6.17791414260864,8928.0,101.585388183594,,0.920210003852844,,,3250.0,,1158195.0,57.574,3.018
SZ,SZ,Africa,2018,5.73687362670898,9006.0,101.640510559082,,0.922640025615692,,,3460.0,,1168929.0,58.707,2.971
SZ,SZ,Africa,2019,5.69914817810059,9139.0,98.0370101928711,,0.922559976577759,,,3650.0,,1179874.0,59.85,2.925
SZ,SZ,Africa,2020,5.36010456085205,,,,,,,3400.0,,1192729.0,59.862,2.888
SZ,SZ,Africa,2021,5.28714895248413,,,,,,,3570.0,,1206593.0,58.228,2.841
SZ,SZ,Africa,2022,5.69260597229004,,,,,,,3590.0,,1218917.0,63.028,2.801
TZ,TZ,Africa,2013,4.63769435882568,189487.0,76.6206893920898,,1.04287004470825,,0.456377804279327,880.0,,48824128.0,62.788,5.156
TZ,TZ,Africa,2014,4.34605741500854,190957.0,,,1.05102002620697,0.962559998035431,,970.0,9.52422,50351512.0,63.364,5.122
TZ,TZ,Africa,2015,4.19486570358276,197420.0,64.6557388305664,8.52868,1.05458998680115,0.990530014038086,0.463821560144424,970.0,,52020962.0,63.928,5.025
TZ,TZ,Africa,2016,4.10196733474731,206829.0,60.7533683776855,,1.04656004905701,1.00660002231598,0.519969999790192,960.0,,53824013.0,64.404,5.006
TZ,TZ,Africa,2017,4.40038347244263,197563.0,66.670280456543,8.0976,1.03473997116089,1.02339994907379,,960.0,,55652890.0,64.963,4.988
TZ,TZ,Africa,2018,3.96343588829041,199705.0,66.6259689331055,,1.02605998516083,1.04790997505188,,1010.0,,57437145.0,65.488,4.932
TZ,TZ,Africa,2019,3.59683632850647,196437.0,63.5915222167969,9.11705,1.02349996566772,1.07985997200012,0.631970703601837,1050.0,,59174891.0,66.007,4.866
TZ,TZ,Africa,2020,3.23097252845764,194736.0,67.1020278930664,,1.0300999879837,1.09730005264282,0.812288343906403,1060.0,,60972798.0,66.771,4.801
TZ,TZ,Africa,2021,3.11515331268311,197919.0,72.5664291381836,,1.03797996044159,1.08228003978729,0.745042145252228,1130.0,,62830412.0,66.131,4.734
TZ,TZ,Africa,2022,3.23824501037598,201672.0,,,,,0.816253840923309,1210.0,,64711821.0,66.879,4.671
TG,TG,Africa,2013,3.17475008964539,34375.0,77.3193817138672,,0.935750007629395,,0.397359997034073,830.0,12.76128,7285442.0,58.345,4.754
TG,TG,Africa,2014,3.4237699508667,34354.0,83.5751419067383,,0.942430019378662,,0.425680011510849,850.0,14.24541,7472450.0,58.766,4.702
TG,TG,Africa,2015,3.71097993850708,33891.0,,,0.951550006866455,,0.433459997177124,840.0,16.09805,7663195.0,59.22,4.662
TG,TG,Africa,2016,3.6624801158905,36194.0,93.8200225830078,,0.951659977436066,,0.452179998159409,800.0,16.16121,7858289.0,59.669,4.634
TG,TG,Africa,2017,3.76526999473572,37985.0,92.5531997680664,12.66498,0.953949987888336,0.727500021457672,0.467000007629395,770.0,,8057140.0,60.135,4.576
TG,TG,Africa,2018,4.09162998199463,38582.0,90.1372222900391,,0.964450001716614,,0.502110004425049,830.0,,8258778.0,60.601,4.513
TG,TG,Africa,2019,4.20166826248169,40626.0,86.7020111083984,,0.966359972953796,,0.531589984893799,860.0,,8463068.0,61.055,4.45
TG,TG,Africa,2020,4.09133672714233,41685.0,87.4940490722656,,0.971189975738525,,0.570169985294342,860.0,,8669720.0,61.123,4.386
TG,TG,Africa,2021,4.23118162155151,42250.0,88.9121932983398,,0.964990019798279,0.81344997882843,,920.0,,8878379.0,61.328,4.324
TG,TG,Africa,2022,3.79811930656433,41132.0,89.1407928466797,,,,,970.0,,9089738.0,62.29,4.253
TN,TN,Africa,2013,,61002.0,95.9014511108398,14.79722,0.99848997592926,,1.36599004268646,4300.0,,11141361.0,74.674,2.31
TN,TN,Africa,2014,,65835.0,97.0216369628906,14.76702,1.00071001052856,,1.38252997398376,4310.0,,11274288.0,74.784,2.316
TN,TN,Africa,2015,6.22044992446899,70577.0,97.2605209350586,14.89108,1.00042998790741,,1.38382995128632,4130.0,,11402264.0,74.875,2.306
TN,TN,Africa,2016,,70399.0,91.1808471679688,15.12561,1.00265002250671,1.14288997650146,1.40515005588531,3930.0,,11528674.0,75.007,2.275
TN,TN,Africa,2017,,70630.0,86.9319686889648,,0.99575001001358,,1.42093002796173,3700.0,,11650498.0,75.177,2.205
TN,TN,Africa,2018,,71228.0,,,0.991370022296906,,1.4151200056076,3700.0,,11765514.0,75.37,2.133
TN,TN,Africa,2019,6.1737322807312,,,,,,1.42165005207062,3590.0,,11875081.0,75.599,2.1
TN,TN,Africa,2020,7.26507568359375,75548.0,97.7275619506836,,0.984579980373383,,1.42092001438141,3270.0,,11974057.0,75.004,2.0
TN,TN,Africa,2021,6.67984676361084,78774.0,97.1743621826172,,0.982280015945435,,1.41068994998932,3630.0,,12048622.0,72.893,1.8
TN,TN,Africa,2022,6.8049898147583,81795.0,,,,,1.42010998725891,3880.0,,12119334.0,76.05,1.847
UG,UG,Africa,2013,1.87114000320435,185548.0,55.4407196044922,,1.01718997955322,0.839315414428711,0.747148275375366,810.0,5.16447,35337042.0,62.353,5.563
UG,UG,Africa,2014,1.91472005844116,191217.0,58.9814910888672,,1.01840114593506,0.854593932628632,0.76460999250412,830.0,5.61796,36395539.0,63.057,5.408
UG,UG,Africa,2015,2.32152009010315,192566.0,53.3201179504395,,1.02101004123688,,0.785167455673218,850.0,,37531446.0,63.831,5.251
UG,UG,Africa,2016,2.13789010047913,202617.0,54.7785606384277,,1.03222000598907,0.885045170783997,0.776574075222015,810.0,,38799152.0,64.494,5.112
UG,UG,Africa,2017,2.25363993644714,207238.0,52.9703216552734,,1.02788996696472,0.901470303535461,,760.0,,40177388.0,65.174,4.987
UG,UG,Africa,2018,2.13052010536194,,,,,,,770.0,,41565831.0,65.775,4.867
UG,UG,Africa,2019,2.30828070640564,,,,,,,810.0,,42999637.0,66.354,4.744
UG,UG,Africa,2020,2.57222175598145,,,,,,,820.0,,44457152.0,66.41,4.621
UG,UG,Africa,2021,2.63593602180481,,,,,,,860.0,,45910930.0,66.45,4.51
UG,UG,Africa,2022,2.56105017662048,,,,,,,930.0,,47312719.0,67.675,4.388
ZM,ZM,Africa,2013,3.71820712089539,64139.0,82.6073913574219,,1.00346004962921,,,1710.0,,15398997.0,59.445,5.014
ZM,ZM,Africa,2014,,78395.0,,,1.00349998474121,,,1740.0,,15895315.0,60.109,4.89
ZM,ZM,Africa,2015,4.62433004379272,75236.0,,,1.00302004814148,,,1530.0,14.32072,16399089.0,60.728,4.775
ZM,ZM,Africa,2016,3.74792003631592,73949.0,,,1.02006995677948,,,1320.0,12.91385,16914423.0,61.129,4.669
ZM,ZM,Africa,2017,3.72964000701904,78099.0,,,1.02419996261597,,,1260.0,12.88822,17441320.0,61.564,4.567
ZM,ZM,Africa,2018,4.73974990844727,78854.0,,,,,,1390.0,,17973569.0,62.138,4.492
ZM,ZM,Africa,2019,4.41824007034302,80919.0,,,,,,1380.0,,18513839.0,62.914,4.418
ZM,ZM,Africa,2020,3.94964814186096,83160.0,,,,,,1120.0,,19059395.0,63.361,4.323
ZM,ZM,Africa,2021,3.10643219947815,,,,,,,1040.0,,19603607.0,62.363,4.246
ZM,ZM,Africa,2022,3.58259510993958,,,,,,,1160.0,,20152938.0,65.279,4.175
ZW,ZW,Africa,2013,5.99597978591919,73148.0,88.1701507568359,11.35614,0.978720009326935,0.959890007972717,0.714380025863647,1160.0,14.00009,14013808.0,56.842,4.111
ZW,ZW,Africa,2014,6.13835000991821,74129.0,87.2493515014648,,0.978200018405914,,,1180.0,,14207359.0,58.106,4.011
ZW,ZW,Africa,2015,,75072.0,90.9795455932617,,0.979740023612976,,0.793060004711151,1200.0,,14399013.0,58.989,3.911
ZW,ZW,Africa,2016,,72410.0,91.4051666259766,,0.983410000801086,,0.771305918693542,1190.0,,14600294.0,59.76,3.828
ZW,ZW,Africa,2017,5.81877994537354,71242.0,90.7393112182617,,0.992219984531403,,0.870586276054382,1670.0,,14812482.0,60.263,3.768
ZW,ZW,Africa,2018,2.05048990249634,72512.0,90.7262496948242,,0.996640026569366,,0.921843290328979,2140.0,,15034452.0,60.906,3.744
ZW,ZW,Africa,2019,,75183.0,90.2321548461914,,0.999170005321503,,0.960869908332825,2170.0,,15271368.0,61.06,3.748
ZW,ZW,Africa,2020,,75960.0,91.8669052124023,,1.00511002540588,,0.961943507194519,1690.0,,15526888.0,61.53,3.754
ZW,ZW,Africa,2021,,80175.0,86.0996246337891,,1.00537383556366,,,1740.0,,15797210.0,60.135,3.765
ZW,ZW,Africa,2022,,83734.0,86.1169357299805,,,,,1960.0,,16069056.0,62.36,3.767
AF,AF,Asia,2013,3.45445990562439,130957.0,,,0.702859997749329,0.552259981632233,,670.0,11.17447,31622704.0,62.188,5.879
AF,AF,Asia,2014,3.69521999359131,,,10.17435,0.698249995708466,0.556400001049042,0.266440004110336,640.0,11.72219,32792523.0,62.26,5.77
AF,AF,Asia,2015,3.2558000087738,142880.0,,,0.68080997467041,0.557900011539459,,590.0,10.24688,33831764.0,62.27,5.652
AF,AF,Asia,2016,4.54397010803223,140529.0,82.9104614257812,,0.679369986057281,0.571280002593994,,560.0,10.34081,34700612.0,62.646,5.542
AF,AF,Asia,2017,4.34319019317627,132347.0,87.2533264160156,,0.676169991493225,0.568419992923737,,530.0,10.25174,35688935.0,62.406,5.433
AF,AF,Asia,2018,,134145.0,88.7355194091797,10.19755,0.666909992694855,0.57098001241684,0.33967998623848,520.0,,36743039.0,62.443,5.327
AF,AF,Asia,2019,,135751.0,86.1755218505859,,0.671689987182617,,,520.0,,37856121.0,62.941,5.238
AF,AF,Asia,2020,,,,,,,0.38128998875618,490.0,,39068979.0,61.454,5.145
AF,AF,Asia,2021,,,,,,,,380.0,,40000412.0,60.417,5.039
AF,AF,Asia,2022,,,,,,,,370.0,,40578842.0,65.617,4.932
AM,AM,Asia,2013,2.65018010139465,,,13.11046,1.01252996921539,1.03975999355316,1.12347996234894,3940.0,10.98089,3022000.0,74.6219512195122,1.6
AM,AM,Asia,2014,2.24724006652832,,94.6037063598633,13.10354,1.01302003860474,1.05685997009277,1.12592995166779,4000.0,,3013800.0,74.8731707317073,1.7
AM,AM,Asia,2015,2.80591011047363,,94.2263793945312,12.96795,1.01521003246307,1.05159997940063,1.16095995903015,3910.0,10.994,3004600.0,74.8707317073171,1.6
AM,AM,Asia,2016,2.75812005996704,,105.009422302246,,1.00890004634857,,1.20030999183655,3690.0,11.27122,2992300.0,74.8682926829268,1.6
AM,AM,Asia,2017,2.70759010314941,,102.763427734375,,1.00320994853973,,1.18002998828888,3900.0,10.15365,2979400.0,75.2170731707317,1.6
AM,AM,Asia,2018,2.25586795806885,9950.0,100.23706817627,13.06861,0.999610006809235,1.03761994838715,1.19036996364594,4220.0,,2969000.0,75.619512195122,1.6
AM,AM,Asia,2019,2.57191228866577,7215.0,97.2270965576172,13.10609,1.00533998012543,1.05335998535156,1.17741000652313,4650.0,,2962500.0,76.2219512195122,1.6
AM,AM,Asia,2020,2.70555996894836,8066.0,101.986747741699,,1.01115000247955,1.04445004463196,1.22227001190186,4230.0,,2961500.0,73.3756097560976,1.7
AM,AM,Asia,2021,2.76784992218018,8093.0,100.631843566895,,1.00578999519348,1.03030002117157,1.22358000278473,4580.0,,2962300.0,72.2780487804878,1.7
AM,AM,Asia,2022,2.4918999671936,7865.0,92.1473693847656,,,,1.24471998214722,5680.0,,2969200.0,74.7658536585366,1.7
AZ,AZ,Asia,2013,2.44213008880615,41012.0,88.0894088745117,,0.969030022621155,,1.10141003131866,7450.0,,9416801.0,71.485,1.98
AZ,AZ,Asia,2014,2.63303995132446,41012.0,98.1257095336914,,0.990019977092743,,1.12430000305176,7740.0,,9535079.0,71.93,1.97
AZ,AZ,Asia,2015,2.95167994499207,40830.0,103.280212402344,,0.983179986476898,,1.13967001438141,6610.0,,9649341.0,72.349,1.94
AZ,AZ,Asia,2016,2.90340995788574,37516.0,111.301910400391,,0.990109980106354,,1.15825998783112,4790.0,,9757812.0,72.568,1.9
AZ,AZ,Asia,2017,2.47381997108459,39293.0,107.172172546387,,1.0163300037384,,1.13748002052307,4110.0,,9854033.0,72.694,1.75
AZ,AZ,Asia,2018,2.45543003082275,41164.0,100.219947814941,13.30998,1.00546002388,1.00118005275726,1.13452005386353,4080.0,,9939771.0,73.016,1.73
AZ,AZ,Asia,2019,3.1764600276947,40946.0,100.383338928223,13.47167,1.03080999851227,0.997759997844696,1.14713001251221,4510.0,,10024283.0,73.29,1.81
AZ,AZ,Asia,2020,4.33204984664917,40160.0,98.5337295532227,,1.04425001144409,0.980109989643097,1.13840997219086,4480.0,,10093121.0,70.312,1.7
AZ,AZ,Asia,2021,3.7020800113678,40270.0,96.5635528564453,,1.01040995121002,0.983489990234375,1.15790998935699,4910.0,,10137750.0,70.999,1.52
AZ,AZ,Asia,2022,3.04690003395081,39926.0,99.7032775878906,,,,1.16182994842529,5670.0,,10141756.0,74.125,1.67
BH,BH,Asia,2013,2.47689008712769,8413.0,104.098808288574,13.52022,1.01669001579285,1.01188004016876,1.54660999774933,25970.0,10.47755,1253191.0,79.998,2.166
BH,BH,Asia,2014,2.46745991706848,8896.0,103.785026550293,13.68833,1.01229000091553,1.00560998916626,1.481330037117,25480.0,10.32071,1314562.0,80.214,2.149
BH,BH,Asia,2015,2.66808009147644,9219.0,99.3720779418945,15.99202,1.00990998744965,0.993110001087189,1.47256994247437,23640.0,11.16362,1370322.0,80.338,2.113
BH,BH,Asia,2016,2.80248284339905,9303.0,100.38671875,16.34917,1.02083003520966,1.0081399679184,1.48371994495392,22720.0,,1423726.0,80.407,2.042
BH,BH,Asia,2017,2.32781004905701,9332.0,99.9090576171875,16.41513,0.995800018310547,1.03585994243622,1.50012004375458,22360.0,,1501116.0,80.407,1.984
BH,BH,Asia,2018,2.38893985748291,9551.0,98.9089508056641,16.25482,0.98786997795105,1.0613499879837,1.49379003047943,24200.0,,1503091.0,80.412,1.911
BH,BH,Asia,2019,2.38460445404053,9460.0,99.6566772460938,16.29756,0.994170010089874,1.08899998664856,1.47005999088287,25800.0,,1483756.0,80.471,1.843
BH,BH,Asia,2020,2.55237460136414,9112.0,,,,,1.45571994781494,23870.0,,1472204.0,78.683,1.86
BH,BH,Asia,2021,2.22135806083679,,,,,,1.37847995758057,25240.0,,1504365.0,78.083,1.852
BH,BH,Asia,2022,1.98779726028442,8683.0,92.9442291259766,,,,1.32669997215271,28310.0,,1524693.0,80.992,1.839
BD,BD,Asia,2013,1.96616005897522,,,,,1.07561135292053,0.725370764732361,1010.0,,156532141.0,69.487,2.247
BD,BD,Asia,2014,2.09871673583984,,,,,,0.730934500694275,1080.0,,157964929.0,70.016,2.228
BD,BD,Asia,2015,1.87225413322449,527798.0,,,,1.11307096481323,0.706751465797424,1200.0,,159383179.0,70.543,2.227
BD,BD,Asia,2016,2.22119998931885,548201.0,,,,1.10351002216339,0.688871502876282,1400.0,,160811932.0,71.075,2.227
BD,BD,Asia,2017,1.85040032863617,574001.0,,11.59809,1.05962836742401,1.14451086521149,0.693154454231262,1640.0,,162186147.0,71.606,2.205
BD,BD,Asia,2018,1.65589129924774,576887.0,,12.03569,1.06951701641083,1.13948059082031,0.696557700634003,2020.0,,163523103.0,72.122,2.193
BD,BD,Asia,2019,1.68138802051544,354722.0,,,,1.1429044008255,0.707598268985748,2220.0,,164913055.0,72.625,2.18
BD,BD,Asia,2020,1.76528060436249,367480.0,,,1.09301996231079,1.17106783390045,0.799525856971741,2320.0,,166298024.0,71.421,2.175
BD,BD,Asia,2021,1.83117997646332,359095.0,120.082885742188,,1.01849806308746,1.24441254138947,0.820630013942719,2600.0,,167658854.0,71.103,2.173
BD,BD,Asia,2022,1.71183669567108,362709.0,107.697937011719,,,,0.841063141822815,2850.0,,169384897.0,74.265,2.179
BT,BT,Asia,2013,5.25527000427246,3638.0,98.1294708251953,12.50473,1.00978004932404,1.08072996139526,0.826659977436066,2630.0,7.73873,725273.0,70.161,2.0
BT,BT,Asia,2014,5.54899978637695,,96.3531799316406,,1.01405000686646,1.07740998268127,,2670.0,12.84915,733139.0,70.504,1.923
BT,BT,Asia,2015,5.78269910812378,2482.0,94.7904281616211,,1.0107319355011,1.06837999820709,,2740.0,,740618.0,70.797,1.835
BT,BT,Asia,2016,5.89159393310547,2523.5,96.6217575073242,,1.00471997261047,1.10613000392914,,2880.0,,747866.0,71.119,1.738
BT,BT,Asia,2017,6.22741651535034,2565.0,94.9668121337891,,0.998650312423706,1.11500000953674,1.00188910961151,2960.0,,754335.0,71.413,1.621
BT,BT,Asia,2018,5.74371290206909,2511.0,84.5854797363281,13.10214,1.00030362606049,1.12988996505737,1.02024102210999,3150.0,,759759.0,71.711,1.517
BT,BT,Asia,2019,4.50982761383057,2481.0,75.7329788208008,,1.00695478916168,,1.02626419067383,3370.0,,764824.0,72.005,1.448
BT,BT,Asia,2020,5.54341268539429,2793.0,82.713996887207,,1.01517379283905,,1.05751407146454,3040.0,,770006.0,72.253,1.502
BT,BT,Asia,2021,6.59838628768921,2787.0,90.5886001586914,,1.03652012348175,,1.15628504753113,3300.0,,775442.0,72.448,1.488
BT,BT,Asia,2022,7.46982002258301,3118.0,78.2863311767578,,,,1.03093230724335,3600.0,,780914.0,72.754,1.478
BN,BN,Asia,2013,,4146.0,103.92212677002,14.93539,0.99665355682373,1.03752994537354,1.46237003803253,44580.0,,411202.0,74.854,1.978
BN,BN,Asia,2014,3.35318994522095,4004.0,97.846061706543,14.87515,1.00075507164001,1.0171400308609,1.41773998737335,42370.0,,416750.0,74.862,1.969
BN,BN,Asia,2015,,4033.0,99.8243560791016,14.62773,0.996651291847229,1.00053691864014,1.39970004558563,38180.0,,422212.0,74.88,1.947
BN,BN,Asia,2016,4.42540979385376,3969.0,104.244506835938,14.59231,0.998992621898651,1.02679002285004,1.37410998344421,32570.0,8.87354,427564.0,74.905,1.915
BN,BN,Asia,2017,,3890.0,103.267280578613,14.46683,1.00008738040924,1.02799999713898,1.36289429664612,29230.0,,432772.0,74.943,1.881
BN,BN,Asia,2018,,3989.0,102.325584411621,14.30505,1.0083624124527,1.02341997623444,1.34504663944244,28790.0,,437810.0,74.992,1.848
BN,BN,Asia,2019,,4014.0,94.3204574584961,14.06389,1.00834703445435,1.0338499546051,1.35473465919495,31550.0,,442680.0,75.049,1.819
